industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
334_Computer_and_electronic_products,0,0,0,0,0,0,21,32,155,274,318,2601,343308,1387,482,1997,248,917,0,173,0,142,45,0,886,456,5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,27582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,20,0,94,761,819,1367,1323,89307,600,69,19,123,0,0,0,39,0,33,238,80,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,178,0,20,205,1089,1875,3629,354,467579,177,74,56,0,16,0,0,0,0,163,446,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,176,0,0,8,778,3440,1255,755,471,145217,0,0,0,57,0,0,0,0,203,278,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,18349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
337_Furniture_and_related_products,0,0,0,0,0,0,110,649,224,10,365,232,1,92,58,0,71358,151,0,43,2,131,1,0,62,319,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,448,129,113,162,472,547,549,67,24,138,452,118229,0,130,4,108,234,82,1202,709,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,588762,23,20,26,0,0,3303,29,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,16,0,0,83,163,0,0,0,241,1,518,222,0,63358,266,144,97,0,5681,532,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,40595,0,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,42,90,65,97,176,0,2,0,0,0,93,316,0,324,0,143037,387,0,833,1603,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,3,0,0,0,30,0,77,0,0,0,0,257,0,67,15,684,69018,0,0,226,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,23220,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
324_Petroleum_and_coal_products,0,0,0,167,0,0,41,0,79,0,0,9,0,0,0,0,0,0,0,25,0,10,0,229607,12727,27,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,23,0,0,49,18,58,83,79,553,1358,137,46,1,0,295,1518,0,0,121,5,4679,449787,2384,7171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,22820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,27,269,229,101,906,1340,227,273,628,66,170,623,0,254,0,1274,116,4,1708,164754,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
42_Wholesale_trade,0,440,0,0,0,0,2603,0,0,0,4,331,53,0,41,17,18,1457,1843,0,0,0,0,0,0,0,868809,0,0,0,0,0,0,0,0,0,33,422,103,0,0,0,0,0,0,0,0,0,0,7649,0,9490,1436,0,89,0,17,0,0,0,0,0,0,0,0,34364,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134810,0,0,0,0,0,0,7,0,0,520,190,0,0,0,0,3083,0,68,0,0,0,960,0,20,40,0,0,0,58,0,0,0,0,0,163,0,0,71351,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6907,0,0,0,0,0,0,0,0,0,140634,0,0,0,0,0,0,0,0,0,13,0,0,0,0,148,0,0,0,0,0,967,0,5,20,0,63,0,0,0,0,0,0,0,51,0,9907,298,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,1804,0,6,0,0,0,0,0,0,0,0,147669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,205,0,79,0,0,507,0,0,0,0,0,0,3203,2284,0,0,0,0,0,0,0
4A0_Other_retail,161,0,0,0,0,0,1544,0,0,0,0,0,0,0,0,0,0,1325,0,0,313,0,7,0,0,0,0,0,0,0,544160,0,0,0,0,0,0,1655,13,0,0,80,0,60,0,14,0,27,0,6118,0,1349,1192,0,1362,0,126,309,0,0,0,0,167,0,8290,12298,0,0,0,0,0,0,0
481_Air_transportation,0,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,121271,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,33,0,0,272,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29409,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204593,0,0,1418,2362,0,0,0,0,0,0,0,0,0,0,27,0,54,173,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,0,27834,0,160,0,0,0,0,0,0,0,0,0,0,1,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,271,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,36,0,3,171,0,246,231,51,0,127085,91,0,0,0,0,0,0,5,0,0,0,85,0,128,1389,0,14,0,35,13,0,0,0,0,2,0,86,171,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,869,0,0,704,43092,0,0,0,0,0,0,0,0,0,0,1,0,79,97,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,474,0,0,0,259,0,0,0,0,0,0,0,0,168269,0,0,5158,0,0,0,0,0,0,21,0,6463,77942,0,668,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,4,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,252,0,0,0,0,0,0,0,0,0,129306,0,0,0,0,0,0,0,71,54,0,105,378,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094,0,0,0,712,0,0,0,0,0,0,0,0,0,195,496337,345,0,0,0,0,0,0,2109,0,1687,68134,0,0,0,2,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,128,0,0,0,0,0,0,0,0,3454,0,162,57815,0,0,0,0,0,0,58,0,11015,9473,0,120,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,516010,47983,0,0,0,0,47196,0,2189,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6709,299421,1025,0,0,0,0,0,622,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,503695,0,0,380,0,265,1440,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70206,0,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,25290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168487,0,0,0,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,647479,0,0,57,47,0,0,0,0,0,0,0,0,0,3,53,0,58,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,124,1447,0,650,0,0,0,309,20,0,0,0,0,0,0,0,0,11,108,0,0,856,214484,0,70,15,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238644,214,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5087,0,0,0,407,0,0,0,0,0,0,0,0,1291,0,133,11076,0,0,0,0,0,0,13,0,166911,7738,0,2437,0,562,0,0,0,0,0,0,0,0,2066,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,298,3582,0,0,0,0,0,0,0,0,0,0,0,824,0,11,0,0,0,0,4,0,4660,722423,0,1550,0,0,0,0,0,0,1,0,0,0,1041,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,3651,273582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,78,4,0,3923,4900,0,422154,243,1,4,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,70,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,6,103,0,0,56394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0
61_Educational_services,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,32,8,0,2422,16403,0,0,0,144041,0,0,0,0,430,0,6269,5515,15,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,0,251,125,0,0,0,0,557968,0,198,0,0,0,0,217,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,1091,3330,0,0,0,0,6411,394825,0,0,0,0,0,1020,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,250,0,20,18,0,0,0,0,756,0,135886,70,0,0,0,262,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,22,0,0,0,0,155,0,509,105120,0,0,0,107,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3667,0,47,3672,0,0,0,42,0,0,0,0,85453,1788,1,1068,178,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,130,0,9,109,0,0,0,1620,0,0,0,35,148,66720,263,11168,810,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,376,484,769,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,97,140,0,7,4,0,0,0,0,0,0,0,0,178,26785,97292,24463,147,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,1128,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1375,530,421914,0,0,0,0,0,0,72,0
81_Other_services_except_government,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,837,0,50,1550,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,86,325,0,560,1328,0,29,0,8,0,0,0,52,0,0,0,3271,459541,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,10,0,0,0,0,0,0,0,0,2106,13800,0,0,0,159,0,1011,0,0,14,0,0,0,0,411179,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,104,0,0,0,53,314,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,81,0,0,0,0,1977,11009,0,0,0,0,0,1346,0,0,0,0,0,0,0,0,220427,450,0,0,0,766
GFE_Federal_government_enterprises,0,0,0,0,0,9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,3558,-281,0,0,0,0,0,0,0,0,0,106,0,0,0,0,2371,0,0,615,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,1942,1,0,0,68462,0,0,0,0
GSLG_State_and_local_general_government,311,1816,0,216,0,666,11890,117,0,0,0,0,0,0,0,0,0,1038,1344,0,1073,405,987,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,1,0,1544,0,0,0,16825,0,0,0,0,5347,35417,0,5212,9231,58163,17633,107189,0,2517,2036,1765,6160,12593,748,0,0,0,1114773,0,2643,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,64060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,91,172,0,9364,0,7361,0,0,0,0,0,57,0,2,0,4653,11159,0,0,0,0,0,0,0,0,0,0,0,0,458,16576,0,0,1503,0,0,0,0,53499,0,0
