industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,727,1158,233,3784,371876,2907,344,155,1028,637,148,94,0,3,0,0,78,4,216,920,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,2900,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,1209,0
333_Machinery,0,0,0,0,0,0,368,0,297,74,2895,383877,339,2801,1462,254,9,571,0,0,0,0,0,2,709,72,10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,783,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0
334_Computer_and_electronic_products,0,0,0,0,0,0,13,1106,3,19,35,700,322113,790,9,2303,50,2019,0,1,0,1,0,0,560,42,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,66920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,19,0,11,579,102,1061,299,134813,426,12,353,53,0,0,0,50,0,2,61,92,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,131,0,1,35,1441,1473,15,329,709993,1323,1,14,0,27,0,0,0,0,5,127,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,14391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,200,0,0,2,366,1573,4472,120,2329,261213,0,0,0,5,0,0,0,0,12,52,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,35407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
337_Furniture_and_related_products,0,0,0,0,0,0,95,189,7,1,41,2,0,0,0,0,77447,33,0,49,3,0,1,0,3,2,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1117,26,0,44,195,26,602,30,10,3,412,156512,0,65,254,25,401,182,662,773,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,15136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1033711,1,753,50,0,0,5108,0,10424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,215,92,0,45089,2196,0,122,0,3401,41,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,160,21615,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,22,122,18,0,10,0,107,0,0,0,0,15,0,294,0,187202,167,0,709,322,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,0,0,101,0,33,0,0,0,0,446,0,781,101,502,60355,0,0,208,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,14965,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
324_Petroleum_and_coal_products,0,0,0,167,0,0,65,0,50,0,0,0,0,49,0,0,0,0,0,0,0,0,0,571220,31672,1,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,4,0,0,37,0,1,26,17,32,863,90,1,0,0,1300,8796,22,0,26,0,12710,735588,3131,12891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,71208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,30,109,192,28,276,225,42,343,1074,12,1883,1961,0,1217,0,929,50,0,692,232471,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
42_Wholesale_trade,0,788,0,0,0,0,3392,0,0,0,13,661,180,0,325,15,42,1366,3859,0,0,0,0,0,0,0,2297947,0,0,0,0,0,0,0,0,0,1068,1572,19,0,0,0,0,0,0,0,0,0,0,16062,0,20031,1657,0,38,0,0,0,0,0,0,0,0,0,0,76856,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278623,0,0,0,0,0,0,33,0,0,588,457,0,0,0,0,6090,0,0,0,0,0,1241,0,6,47,0,0,0,55,0,0,0,0,0,328,0,0,93086,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11217,0,0,0,0,0,0,0,0,0,259189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,364,0,10,24,0,261,0,0,0,0,0,0,0,286,0,25496,29,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,3243,0,0,0,0,0,0,0,0,0,0,267782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,576,0,240,0,0,1710,0,0,0,0,0,0,11344,4844,0,0,0,0,0,0,0
4A0_Other_retail,265,0,0,0,0,0,6208,0,0,0,0,0,0,0,0,0,0,3562,97,0,992,0,27,0,0,0,0,0,0,0,1308938,0,0,0,0,0,0,5631,64,0,1744,56,0,296,0,0,0,0,0,5367,0,1802,10938,0,2396,0,510,601,0,0,0,0,341,0,23642,24532,0,0,0,0,0,0,0
481_Air_transportation,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,181755,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,101,0,138,3654,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,217,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42531,0,0,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,16,114,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460087,0,0,5597,6000,0,0,0,0,0,0,0,0,0,0,482,0,136,663,0,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,69779,0,78,0,0,0,0,0,0,0,0,0,0,9,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,187,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,8,0,0,317,0,2027,2537,455,0,331777,2257,0,0,0,0,0,0,133,0,0,0,117,0,300,2047,0,154,0,0,0,0,0,0,0,0,0,89,1868,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,0,0,568,180728,0,0,0,0,0,0,0,0,0,0,11,0,170,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,0,0,18227,0,0,0,133,0,0,0,0,0,0,0,0,375054,0,0,12998,0,0,0,0,0,0,1,0,20515,57362,0,713,0,11799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,48,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,554,0,0,0,0,0,0,0,0,0,160127,0,0,0,0,0,0,0,67,197,0,254,5758,0,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,0,0,0,1041,0,0,0,0,0,0,0,0,0,973,774370,0,0,0,0,0,0,0,10551,0,2012,134553,0,0,0,0,0,0,0,0,0,0,0,0,2787,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,1370,0,0,0,0,0,0,0,0,21773,0,361,370811,0,0,0,0,0,0,475,0,32056,223606,0,940,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952072,39681,0,0,0,0,73409,0,5279,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30819,745649,9111,0,0,0,0,0,1762,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,1390180,0,0,0,0,528,5891,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192325,0,0,0,0,11,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390041,0,0,0,76,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,1558962,0,0,344,286,0,0,0,0,0,0,0,0,0,0,27,0,86,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,86,316,0,1256,0,0,0,934,50,0,0,0,0,0,0,0,0,10,1179,0,0,2904,389370,0,129,105,0,0,0,3,0,0,0,0,0,0,0,0,2433,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422072,407,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,0,0,591,0,0,0,0,0,0,0,0,3545,0,232,17278,0,0,0,0,0,0,457,0,496918,19237,0,5958,0,2326,0,0,0,0,0,0,0,0,2478,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,677,6505,0,0,0,0,0,0,0,0,0,0,0,3862,0,814,0,0,0,0,19,0,14213,1847288,0,3688,0,0,0,0,0,0,0,0,0,0,2985,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15299,7475,710307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,368,58,0,10949,14637,0,1215087,229,213,24,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,112,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,603,0,27,100,0,0,125440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,0
61_Educational_services,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,83,101,0,4222,37447,0,0,0,318586,0,0,0,0,1664,0,18936,8525,17,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,0,1182,507,0,0,0,0,1205061,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,2768,8171,0,0,0,0,9605,1009640,0,0,0,0,0,3261,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,22,46,0,0,0,0,1539,0,261976,152,0,0,0,417,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,16,0,0,0,0,449,0,2537,256602,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,1793,0,73,11930,0,0,0,75,0,0,0,0,164966,3615,119,5016,491,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,324,0,41,17,0,0,0,1559,0,0,0,628,128,121695,114,14326,894,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,506,597,904,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,1081,1658,0,95,2,0,0,0,0,0,0,0,0,1490,32296,175518,43558,1757,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,230,1029751,0,0,0,0,0,0,224,0
81_Other_services_except_government,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,2668,0,282,4548,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,1751,354,0,857,1639,0,0,0,34,0,0,0,404,0,0,0,4259,737683,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,16,0,0,0,0,0,0,0,0,2417,26697,0,0,0,262,0,1665,0,0,23,0,0,0,0,713008,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,155,0,0,0,79,391,0,0,1,0,0,0,0,0,0,0,93,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,121,0,0,0,0,2534,28079,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,533783,675,0,0,0,4226
GFE_Federal_government_enterprises,0,0,0,0,0,14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,0,0,820,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,69491,0,0,0,0
GSLG_State_and_local_general_government,584,3406,0,671,0,1249,22799,220,0,0,0,0,0,0,0,0,0,1224,2258,0,1326,644,1732,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,1,0,2403,0,0,0,30367,0,0,0,0,5444,61736,0,9490,14951,99781,37578,237427,0,3816,3377,2906,10648,10799,1231,0,0,0,2106940,0,4280,0
