industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,2687,101,106,2651,156040,1603,352,319,816,228,124,132,0,20,0,0,114,0,92,682,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0
333_Machinery,0,0,0,0,0,0,2690,0,69,214,1783,163488,247,613,1742,585,85,73,0,0,0,13,0,0,133,181,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0
334_Computer_and_electronic_products,0,0,0,0,0,0,415,0,37,0,593,557,238625,1536,205,805,16,432,0,0,0,0,0,0,500,0,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,14783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,87,0,101,215,219,481,1211,71852,476,0,22,44,0,9,1,0,0,13,129,62,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,1064,0,0,0,595,901,949,672,232443,180,125,0,0,116,0,0,0,0,0,35,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,983,0,0,0,483,989,2883,199,222,134260,0,76,0,16,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,13255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
337_Furniture_and_related_products,0,0,0,0,0,0,308,168,92,0,115,55,32,0,169,0,40655,55,0,20,0,0,0,0,1,68,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1307,60,33,0,176,90,374,0,0,0,100,67075,0,73,0,297,108,0,202,363,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,422905,0,131,0,0,0,1001,30,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,166,0,0,0,0,0,0,0,70,0,29,111,0,68450,79,109,2,19,2234,148,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,76,0,536,68147,0,14,0,0,57,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
322_Paper_products,0,0,0,0,0,0,102,99,0,0,283,0,408,0,0,0,17,354,0,260,0,119509,321,0,538,1190,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,124,0,0,0,197,0,0,0,0,0,0,142,0,4,37,303,52787,0,0,18,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
324_Petroleum_and_coal_products,0,0,0,0,0,0,244,0,106,3,0,0,0,0,0,0,0,0,0,0,0,24,0,148853,6121,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,1443,0,171,0,0,110,1344,0,3,0,0,333,495,0,0,191,0,1979,290549,1196,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,414,127,67,0,427,667,100,350,0,0,44,387,0,103,0,581,21,0,590,101839,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
42_Wholesale_trade,0,767,0,0,0,0,1387,0,0,0,34,59,37,0,250,1,26,736,6315,0,0,0,0,0,0,0,476228,0,0,0,0,0,0,67,590,50,0,0,0,0,0,0,0,0,0,7465,0,2429,1165,0,134,0,4,0,0,0,0,0,0,0,18408,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,624,8581,0,465,0,42,0,0,0,0,517203,0,0,0,874,0,0,853,74,0,0,0,0,1354,0,123,0,0,3254,0,438,1338,0,834,0,48,79,0,0,0,374,0,15533,43853,0,0,0,0,0,0
481_Air_transportation,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18609,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,106690,0,0,103,1901,0,0,0,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19319,0,69,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,671,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18328,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,2397,494,177,1169,17,0,55485,33,0,0,0,0,0,0,0,0,0,0,0,36,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,59,0,0,0,15573,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,345,0,0,0,0,0,0,0,0,63803,0,0,278,0,0,0,0,0,0,0,2744,43943,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,53475,0,0,0,0,0,0,0,0,0,74,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,216,0,0,0,0,0,0,0,0,0,2236,197877,1362,0,0,0,0,0,1461,0,826,37077,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,294,0,0,27138,0,0,0,0,0,0,0,565,1143,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,224115,12101,341,0,0,23108,0,1537,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,997,78064,1311,0,0,0,0,1577,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,266169,0,67,0,61,1274,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31983,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,15182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,874066,0,0,353,11,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,91103,0,118,4,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114437,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,133,0,0,139,0,0,0,0,0,20,0,40263,1059,0,0,0,119,0,0,0,0,0,0,0,565,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2104,0,0,0,0,0,0,0,0,0,0,0,1796,0,0,0,0,0,0,0,1815,311091,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,6477,122329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,4395,0,163419,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,129,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,0,0,27932,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0
61_Educational_services,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,9576,0,0,0,63087,0,0,0,279,0,2611,2818,61,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,322,134,0,0,0,0,259941,0,0,0,0,0,0,0,0,0,0,0,0,0
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,664,1504,0,0,0,0,1651,272568,0,0,0,0,1077,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,0,0,39254,0,0,0,63,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,932,0,0,0,0,0,0,0,32374,273,0,122,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,26,41,0,0,0,230,0,0,19,39,31855,174,4990,195,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,73,1,0,0,0,0,0,0,0,0,9598,48550,16301,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,673,278,227224,0,0,0,0,0,77,0
81_Other_services_except_government,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,320,817,0,0,0,0,0,0,0,0,0,0,2289,235692,0,0,0,0,0,0
GFG_Federal_general_government,0,1402,0,1399,0,4,814,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,5,2,316,0,0,0,0,0,0,0,0,0,0,0,270,0,0,4,0,0,0,48,0,0,0,3091,17855,0,0,0,209,0,478,0,0,0,0,0,0,426137,0,0,0,0,730
GFE_Federal_government_enterprises,0,0,0,0,0,6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,93,0,0,0,0,60,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,3,0,47657,0,0,0,0
GSLG_State_and_local_general_government,0,1103,0,154,0,378,8552,0,0,0,0,0,0,0,0,0,0,46,352,0,21,55,403,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,838,0,0,0,3711,0,0,0,2079,17738,0,3823,4921,22544,10785,44586,1067,279,2564,3541,7000,176,0,0,578720,0,1423,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,39838,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,0,69,1293,0,5596,0,1871,0,0,0,0,0,67,0,52,0,8481,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,927,0,0,0,28936,0,0
