industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
339_Miscellaneous_manufacturing,0,0,0,0,0,0,475,106,174,145,453,409,667,103,16,151,381,120049,0,171,28,140,543,100,1249,841,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,618995,20,41,28,0,0,3056,14,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,19,0,0,50,104,0,0,0,179,1,470,212,0,64995,213,131,68,0,5777,406,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1228,35907,0,0,0,0,0,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,60,83,71,72,141,0,1,0,0,0,52,312,0,362,0,147191,362,0,996,1488,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,6,0,0,0,37,0,96,0,0,0,0,260,0,85,15,763,68136,0,0,318,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,24997,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0
324_Petroleum_and_coal_products,0,0,0,166,0,0,63,0,56,0,0,5,0,0,0,0,0,0,0,25,0,17,0,302884,17604,27,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,20,0,0,65,12,60,135,91,345,907,133,16,1,0,262,1813,0,0,125,5,6756,498442,2323,9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,25101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,40,257,317,87,787,1404,242,224,485,80,181,561,0,332,0,1173,101,7,2100,171484,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
42_Wholesale_trade,0,473,0,0,0,0,2938,0,0,0,3,358,63,0,31,18,16,1093,1392,0,0,0,0,0,0,0,953623,0,0,0,0,0,0,0,0,0,41,516,114,0,0,0,0,0,0,0,0,0,0,7907,0,9647,1225,0,82,0,14,0,0,0,0,0,0,0,0,39759,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140534,0,0,0,0,0,0,13,0,0,516,201,0,0,0,0,3181,0,115,0,0,0,1092,0,24,30,0,0,0,53,0,0,0,0,0,175,0,0,71300,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7242,0,0,0,0,0,0,0,0,0,148343,0,0,0,0,0,0,0,0,0,16,0,0,0,0,256,0,0,0,0,0,1343,0,9,15,0,64,0,0,0,0,0,0,0,43,0,10667,238,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,2025,0,8,0,0,0,0,0,0,0,0,162516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,192,0,86,0,0,549,0,0,0,0,0,0,3545,2202,0,0,0,0,0,0,0
4A0_Other_retail,156,0,0,0,0,0,2179,0,0,0,0,0,0,0,0,0,0,1604,0,0,316,0,12,0,0,0,0,0,0,0,593787,0,0,0,0,0,0,1919,13,0,0,79,0,62,0,11,0,20,0,5808,0,1432,959,0,1438,0,133,331,0,0,0,0,158,0,9199,12736,0,0,0,0,0,0,0
481_Air_transportation,0,181,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,131254,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,35,0,81,293,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34371,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,27,0,20,3,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225708,0,0,1629,2801,0,0,0,0,0,0,0,0,0,0,60,0,80,161,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,15,0,0,0,0,33115,0,179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,372,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,4,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,30,0,3,189,0,428,269,69,0,138872,163,0,0,0,0,0,0,11,0,0,0,85,0,259,1110,0,17,1,29,12,0,0,0,0,1,0,87,172,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,937,0,0,574,47717,0,0,0,0,0,0,0,0,0,0,2,0,82,78,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,511,0,0,0,235,0,0,0,0,0,0,0,0,182562,0,0,5937,0,0,0,0,0,0,21,0,6440,80864,0,670,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,7,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,220,0,0,0,0,0,0,0,0,0,128235,0,0,0,0,0,0,0,77,63,0,128,348,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,717,0,0,0,0,0,0,0,0,0,238,504337,299,0,0,0,0,0,0,2241,0,1519,71731,0,0,0,1,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,124,0,0,0,0,0,0,0,0,3688,0,146,63553,0,0,0,0,0,0,56,0,10245,11324,0,115,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,536020,46641,0,0,0,0,45758,0,2372,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8809,333332,1431,0,0,0,0,0,734,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,552895,0,0,312,0,284,1578,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80527,0,0,0,0,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,30629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234070,0,0,0,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,756644,0,0,76,66,0,0,0,0,0,0,0,0,0,3,52,0,59,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,1585,0,660,0,0,0,343,21,0,0,0,0,0,0,0,0,16,228,0,0,1000,225843,0,72,16,0,0,0,1,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251732,213,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063,0,0,0,468,0,0,0,0,0,0,0,0,1209,0,123,12253,0,0,0,0,0,0,74,0,169322,8464,0,2322,0,603,0,0,0,0,0,0,0,0,1678,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,342,3506,0,0,0,0,0,0,0,0,0,0,0,895,0,12,0,0,0,0,8,0,5013,780674,0,1741,0,0,0,0,0,0,3,0,0,0,1013,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5795,3779,311093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,166,7,0,4413,5016,0,456497,189,3,4,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,15,100,0,0,60908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0
61_Educational_services,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,40,17,0,2640,17658,0,0,0,150144,0,0,0,0,549,0,7373,5549,14,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,0,309,95,0,0,0,0,597519,0,165,0,0,0,0,213,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,1244,3374,0,0,0,0,5943,421218,0,0,0,0,0,1151,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,194,0,16,14,0,0,0,0,739,0,143013,130,0,0,0,295,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,0,0,0,0,139,0,796,108664,0,0,0,80,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3431,0,39,3834,0,0,0,36,0,0,0,0,88789,2034,1,1284,192,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,167,0,10,120,0,0,0,1550,0,0,0,35,158,73535,298,11892,873,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,392,506,795,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,4,219,283,0,8,3,0,0,0,0,0,0,0,0,369,27885,104961,26665,295,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,1305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1284,453,447792,0,0,0,0,0,0,78,0
81_Other_services_except_government,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,1023,0,56,1965,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,239,317,0,561,1152,0,23,0,8,0,0,0,54,0,0,0,3422,477394,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,2062,14082,0,0,0,165,0,1050,0,0,15,0,0,0,0,448922,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,113,0,0,0,58,264,0,0,1,0,0,0,0,0,0,0,68,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,88,0,0,0,0,2141,11266,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,234781,493,0,0,0,1064
GFE_Federal_government_enterprises,0,0,0,0,0,10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,3735,-215,0,0,0,0,0,0,0,0,0,113,0,0,0,0,920,0,0,656,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,2097,1,0,0,69733,0,0,0,0
GSLG_State_and_local_general_government,367,2141,0,239,0,785,12456,138,0,0,0,0,0,0,0,0,0,1088,1407,0,1125,426,1059,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1,0,1646,0,0,0,18204,0,0,0,0,5629,37509,0,5525,9847,61410,18488,112386,0,2609,2141,1854,6500,13280,785,0,0,0,1168216,0,2819,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,67444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,0,100,180,0,9932,0,7853,0,0,0,0,0,47,0,3,0,4737,11849,0,0,0,0,0,0,0,0,0,0,0,0,467,20321,0,0,1576,0,0,0,0,56271,0,0
