industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
333_Machinery,0,0,0,0,0,0,720,0,190,599,4237,266269,1758,2491,3349,477,348,767,35,0,0,23,0,3,1268,460,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,4241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,236,0
334_Computer_and_electronic_products,0,0,0,0,0,0,68,9,126,223,384,1375,495494,1985,607,1835,395,1358,0,309,0,320,248,0,1731,712,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,32064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,81,0,90,2780,1240,1197,2423,111595,1037,214,20,149,0,0,0,80,0,132,529,115,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,454,0,53,406,1144,1618,3508,304,461836,195,17,3,0,4,0,0,0,0,168,453,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,502,0,0,2,586,3223,990,791,234,140532,0,0,0,124,0,0,0,0,231,218,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
337_Furniture_and_related_products,0,0,0,0,0,0,266,604,93,5,302,116,0,60,122,0,72101,39,0,91,2,157,0,0,193,402,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,711,71,231,441,890,373,312,64,18,57,416,114392,0,323,123,135,106,175,955,872,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,542963,121,389,24,0,0,4169,64,7229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,40,0,0,47,93,0,0,0,811,0,302,101,0,76101,583,93,24,0,5249,372,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1479,70499,0,0,0,0,0,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
322_Paper_products,0,0,0,0,0,0,109,76,11,106,182,0,24,0,0,0,65,302,0,836,0,156766,363,0,1271,1738,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,25,0,0,0,22,0,124,0,0,0,0,343,0,85,134,796,74583,0,0,241,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,29502,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
324_Petroleum_and_coal_products,0,0,0,193,0,0,75,0,107,0,0,11,0,0,0,0,0,0,0,50,0,15,0,218276,11294,52,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,227,0,0,158,30,29,98,421,313,1827,105,60,0,0,400,777,0,0,148,4,10062,409034,2665,7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,19765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,104,102,68,1184,687,984,241,284,866,122,187,598,0,604,0,1134,83,0,3204,165136,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0
42_Wholesale_trade,0,402,0,0,0,0,2546,0,0,0,5,356,49,0,92,18,22,1613,3564,0,0,0,0,0,0,0,815530,0,0,0,0,0,0,0,0,0,25,522,81,0,0,0,0,0,0,0,0,0,0,11569,0,9608,1535,0,117,0,21,0,0,0,0,0,0,0,0,32822,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122382,0,0,0,0,0,0,2,0,0,435,139,0,0,0,0,2786,0,20,0,0,0,1099,0,20,46,0,0,0,46,0,0,0,0,0,160,0,0,68229,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6165,0,0,0,0,0,0,0,0,0,126508,0,0,0,0,0,0,0,0,0,10,0,0,0,0,41,0,0,0,0,0,859,0,-5,23,0,70,0,0,0,0,0,0,0,59,0,7403,330,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,1013,0,4,0,0,0,0,0,0,0,0,127338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,69,360,0,79,0,0,337,0,0,0,0,0,0,2701,2900,0,0,0,0,0,0,0
4A0_Other_retail,188,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1156,0,0,274,0,62,0,0,0,0,0,0,0,491752,0,0,0,0,0,0,1340,11,0,0,78,0,467,0,14,0,38,0,6063,0,1253,1277,0,1565,0,119,300,0,0,0,0,203,0,7061,11608,0,0,0,0,0,0,0
481_Air_transportation,0,194,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132266,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,56,0,833,270,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26801,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,32,0,26,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194436,0,0,1344,2304,0,0,0,0,0,0,0,0,0,0,0,0,117,182,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,25737,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,103,45,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,1504,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,5,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,40,0,3,150,0,69,164,36,0,113975,177,0,0,0,0,0,0,0,0,0,0,112,0,361,2333,0,54,0,40,14,0,0,0,0,2,0,101,108,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,723,0,0,686,31856,0,0,0,0,0,0,0,0,0,0,0,0,23,101,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,513,0,0,0,306,0,0,0,0,0,0,0,0,168049,0,0,4575,0,0,0,0,0,0,23,0,4725,77433,0,715,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,7,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,222,0,0,0,0,0,0,0,0,0,114328,0,0,0,0,0,0,0,52,41,0,88,213,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,0,0,0,478,0,0,0,0,0,0,0,0,0,457,483751,315,0,0,0,0,0,0,2342,0,3165,65727,0,0,0,5,0,0,0,0,0,0,0,0,2946,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,139,0,0,0,0,0,0,0,0,2340,0,137,51644,0,0,0,0,0,0,56,0,7540,8463,0,117,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,426942,34617,0,0,0,0,63536,0,1523,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8458,346688,703,0,0,0,0,0,787,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,417198,0,0,399,0,156,1066,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89859,0,0,0,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,23150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005334,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493517,0,0,117,156,0,0,0,0,0,0,0,0,0,4,53,0,784,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,132,1227,0,630,0,0,0,232,22,0,0,0,0,0,0,0,0,6,9,0,0,772,205013,0,193,37,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187434,203,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703,0,0,0,456,0,0,0,0,0,0,0,0,1489,0,170,10780,0,0,0,0,0,0,17,0,178107,6214,0,2946,0,619,0,0,0,0,0,0,0,0,3178,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,259,2686,0,0,0,0,0,0,0,0,0,0,0,716,0,10,0,0,0,0,0,0,3952,664793,0,1180,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,4356,251995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3482,5015,0,410365,236,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,140,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,53,106,0,0,51181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0
61_Educational_services,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,1099,13062,0,0,0,115152,0,0,0,0,372,0,4462,6216,15,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,110,144,0,0,0,0,446165,0,212,0,0,0,0,143,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,713,2508,0,0,0,0,5236,308904,0,0,0,0,0,1319,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,231,0,31,21,0,0,0,0,615,0,111262,10,0,0,0,226,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,26,0,0,0,0,129,0,154,82117,0,0,0,164,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3164,0,50,2949,0,0,0,41,0,0,0,0,66002,1232,1,842,151,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105,0,24,106,0,0,0,2062,0,0,0,34,147,59125,288,10710,1088,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,315,386,678,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,555,0,49,4,0,0,0,0,0,0,0,0,28,22400,99010,25040,569,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,825,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,1171,567,364522,0,0,0,0,0,0,83,0
81_Other_services_except_government,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,611,0,61,1682,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,43,360,0,601,1364,0,34,0,9,0,0,0,15,0,0,0,2641,416837,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,1126,10314,0,0,0,126,0,800,0,0,11,0,0,0,0,309155,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,178,0,0,0,90,200,0,0,1,0,0,0,0,0,0,0,106,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,138,0,0,0,0,1899,9115,0,0,0,0,0,2310,0,0,0,0,0,0,0,0,166526,773,0,0,0,681
GFE_Federal_government_enterprises,0,0,0,0,0,9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,3600,-286,0,0,0,0,0,0,0,0,0,104,0,0,0,0,1847,0,0,757,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,1880,1,0,0,65951,0,0,0,0
GSLG_State_and_local_general_government,326,1905,0,169,0,699,10386,123,0,0,0,0,0,0,0,0,0,926,1060,0,952,340,848,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,1197,0,0,0,14843,0,0,0,0,4289,27455,0,4264,8375,47897,14692,89308,0,2007,1732,1509,5094,10610,639,0,0,0,961907,0,2398,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,58128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,0,85,129,0,8438,0,6443,0,0,0,0,0,67,0,1,0,4187,9229,0,0,0,0,0,0,0,0,0,0,0,0,469,10798,0,0,1373,0,0,0,0,46305,0,0
